AL012010	25	6	2010	18	16.4	-83.1	55.5	1057.79	634.2	981.1	1059.79	933.2199999999999
AL012010	26	6	2010	0	16.6	-83.9	55.5	1044.02	853.93	829.46	1042.22	942.4075
AL012010	26	6	2010	6	16.7	-84.9	74.0	552.13	400.75	873.8	649.7	619.095
AL012010	26	6	2010	12	16.9	-86.1	74.0	712.44	397.01	1259.35	847.36	804.04
AL012010	26	6	2010	18	17.2	-87.2	101.7	907.72	446.33	821.81	884.64	765.125
AL012010	27	6	2010	0	17.5	-88.2	101.7	485.38	419.97	771.01	700.4	594.19
AL012010	27	6	2010	6	18.0	-89.1	101.7	564.36	384.89	806.48	824.7	645.1075000000001
AL012010	27	6	2010	12	18.5	-90.0	83.25	701.31	66.79	887.68	771.91	606.9224999999999
AL012010	27	6	2010	18	18.9	-90.7	64.75	656.35	0.0	661.41	232.56	516.7733333333334
AL012010	28	6	2010	0	19.2	-91.1	74.0	813.32	122.45	597.12	209.79	435.6700000000001
AL012010	28	6	2010	6	19.5	-91.4	74.0	920.66	0.0	958.36	957.14	945.3866666666667
AL012010	28	6	2010	12	20.0	-91.6	92.5	1112.18	685.02	1055.78	1035.52	972.125
AL012010	28	6	2010	18	20.3	-91.7	92.5	992.31	574.79	941.1	969.59	869.4475
AL012010	29	6	2010	0	20.7	-91.7	101.7	898.05	492.36	1103.03	715.71	802.2874999999999
AL012010	29	6	2010	6	21.5	-91.9	101.7	950.57	499.7	1239.15	329.46	754.72
AL012010	29	6	2010	12	22.4	-92.7	111.0	705.81	338.5	1198.37	504.14	686.7049999999999
AL012010	29	6	2010	18	22.9	-93.6	111.0	850.16	669.24	973.15	959.56	863.0275
AL012010	30	6	2010	0	23.0	-94.4	120.2	865.53	946.1	874.21	1019.66	926.375
AL012010	30	6	2010	6	23.1	-94.8	129.5	1005.74	910.94	956.47	985.12	964.5675000000001
AL012010	30	6	2010	12	23.5	-95.2	138.7	933.53	487.8	1015.71	1010.16	861.8
AL012010	30	6	2010	15	24.0	-95.5	138.7	994.58	462.49	1054.44	392.51	726.0050000000001
AL012010	30	6	2010	18	24.3	-96.2	148.0	1205.22	684.61	466.84	466.84	705.8775
AL012010	1	7	2010	0	24.3	-97.3	166.5	611.51	637.27	1037.5	936.22	805.625
AL012010	1	7	2010	2	24.2	-97.7	175.7	760.67	581.99	985.9	276.7	651.3149999999999
AL012010	1	7	2010	6	24.1	-98.4	138.7	859.13	595.79	867.18	305.43	656.8825
AL012010	1	7	2010	12	23.5	-99.5	111.0	1188.79	759.58	814.38	406.74	792.3725
AL012010	1	7	2010	18	23.1	-100.7	74.0	1128.68	414.72	352.53	166.98	515.7275
AL012010	2	7	2010	0	23.2	-101.9	55.5	1222.68	1179.91	500.73	373.88	819.3000000000001
AL012011	28	6	2011	6	19.9	-92.8	46.25	677.32	650.61	783.07	664.71	693.9275
AL012011	28	6	2011	12	20.3	-93.1	55.5	674.61	665.37	764.08	778.33	720.5975
AL012011	28	6	2011	18	20.7	-93.5	64.75	745.49	0.0	625.87	733.63	701.6633333333333
AL012011	29	6	2011	0	21.0	-93.9	64.75	703.65	812.56	679.15	965.74	790.275
AL012011	29	6	2011	6	21.2	-94.5	64.75	499.52	419.83	861.2	937.89	679.6099999999999
AL012011	29	6	2011	12	21.3	-95.3	83.25	637.54	1213.62	1237.69	585.21	918.515
AL012011	29	6	2011	18	21.4	-95.6	92.5	289.67	284.6	340.47	806.27	430.2525
AL012011	30	6	2011	0	21.6	-96.1	92.5	589.0	600.0	902.19	1111.88	800.7675
